index;x;y;z
1487;0.174759;-1.065781;-0.165375
1488;0.081039;-0.640976;-0.017822
1489;0.423157;-1.289902;-0.179718
1490;0.244034;-0.709854;0.052719
1491;0.291168;-1.026855;-0.076660
1492;0.445633;-0.723557;-0.042358
1493;0.190826;-1.237045;0.018784
1494;0.148254;-0.800964;0.035736
1495;0.401031;-1.166077;-0.104645
1496;0.321442;-0.693726;0.025085
1497;0.194595;-1.171906;-0.181152
1498;0.300644;-0.650040;-0.199890
1499;0.112137;-1.169876;-0.179413
1500;0.048843;-0.769516;-0.086685
1501;0.094315;-0.714005;-0.259979
1502;0.030685;-1.058762;-0.247421
1503;-0.206940;-0.325394;-0.051193
1504;-0.109070;-1.250427;-0.048294
1505;0.335144;-1.507782;-0.457916
1506;-0.221664;-0.679031;-0.160263
1507;-0.052856;-0.699768;-0.208084
1508;0.181610;-1.477264;-0.507004
1509;-0.056152;-0.796539;-0.369278
1510;0.090897;-0.936737;-0.396561
1511;0.381882;-0.503006;-0.503632
1512;0.317139;-1.226135;-0.370361
1513;0.264816;-0.813461;-0.232254
1514;0.121628;-1.258102;-0.178650
1515;0.198227;-0.816299;-0.099854
1516;0.331375;-1.219940;-0.301788
1517;0.147644;-0.826187;-0.112228
1518;0.097458;-1.044281;-0.063370
1519;0.072571;-1.111145;-0.065994
1520;0.130173;-0.811798;-0.066269
1521;0.143204;-1.193604;-0.143082
1522;0.183456;-0.751999;-0.031464
1523;0.149216;-0.988480;-0.139908
1524;0.280380;-1.055344;-0.128769
1525;0.302048;-0.598297;-0.166458
1526;0.248001;-1.168106;-0.222397
1527;0.155228;-0.671478;-0.126617
1528;0.123291;-0.663696;-0.065231
1529;0.133698;-1.202271;-0.281998
1530;0.296036;-1.309662;-0.289520
1531;0.025253;-1.149460;-0.252960
1532;-0.108978;-0.664948;-0.210449
1533;0.059586;-1.013412;-0.352036
1534;0.251053;-1.101837;-0.426529
1535;0.073425;-0.898148;-0.257462
1536;0.163513;-1.244751;-0.195435
1537;0.233810;-0.793228;-0.113174
1538;0.092026;-1.047546;-0.162125
1539;0.272766;-1.002625;-0.122177
1540;0.119171;-1.009323;-0.082031
1541;0.147873;-0.988739;-0.206558
1542;0.344376;-1.041199;-0.323486
1543;0.140671;-0.374985;-0.124100
1544;0.152664;-0.854965;-0.147568
1545;0.374359;-1.050507;-0.329453
1546;0.101654;-1.086929;-0.210419
1547;0.032990;-0.917923;-0.232910
1548;0.076736;-0.817612;-0.216644
1549;0.241547;-0.962555;-0.249969
1550;0.147263;-1.085846;-0.177841
1551;0.146271;-0.947906;-0.116272
1552;0.326431;-0.980850;-0.270126
1553;0.389221;-0.808731;-0.272446
1554;0.140640;-1.131851;-0.018875
1555;0.125992;-0.808182;0.024139
1556;0.121201;-0.905212;-0.041000
1557;0.120895;-0.973068;-0.115891
1558;0.120438;-1.159409;-0.195847
1559;0.202286;-1.451523;-0.245605
1560;0.155853;0.070541;-0.019241
1561;0.269440;-1.829712;-0.282013
1562;0.360565;-0.609711;-0.342377
1563;-0.106491;-1.062439;-0.162369
1564;0.249283;-0.658768;-0.347336
1565;0.202774;-1.417603;-0.366547
1566;-0.116364;-0.691269;-0.116318
1567;-0.008148;-0.831802;-0.214752
1568;0.027924;-1.446854;-0.263763
1569;-0.015442;-0.653870;-0.155869
1570;0.139816;-1.057953;-0.390076
1571;0.085922;-1.010635;-0.210602
1572;0.136154;-0.964569;-0.394424
1573;0.347183;-1.067368;-0.401382
1574;0.317841;-0.942352;-0.235306
1575;0.289047;-0.938019;-0.147217
1576;0.474701;-0.951141;-0.210785
1577;0.413986;-0.792450;-0.084274
1578;0.199692;-1.129791;-0.036102
1579;0.165222;-0.771759;-0.014648
1580;0.024857;-1.047134;0.025864
1581;0.069962;-0.783020;-0.103134
1582;0.098083;-1.243805;-0.141968
1583;0.265900;-0.878296;-0.155136
1584;0.176849;-1.031296;-0.110504
1585;0.192734;-0.800308;-0.090530
1586;0.211731;-1.139511;-0.195282
1587;0.236557;-1.038818;-0.168686
1588;0.090256;-1.006256;-0.114410
1589;0.109818;-0.924377;-0.223404
1590;0.355728;-1.037888;-0.364746
1591;0.223557;-1.039001;-0.291733
1592;0.154755;-0.773743;-0.160507
1593;0.202713;-1.140411;-0.235886
1594;0.000641;-0.355103;-0.058167
1595;0.111313;-1.073059;-0.163620
1596;0.109711;-0.637146;-0.233627
1597;-0.001053;-1.375488;-0.125443
1598;-0.001846;-0.478165;-0.140350
1599;0.122528;-1.352402;-0.193832
1600;0.097244;-0.768097;-0.274719
1601;-0.125610;-0.538345;-0.084045
1602;0.071426;-0.784546;-0.256744
1603;0.468216;-0.788116;-0.570831
1604;0.145813;-1.209030;-0.204941
1605;0.309860;-0.690125;-0.218613
1606;0.284470;-1.239624;-0.223602
1607;0.164902;-0.870834;-0.167923
1608;0.067398;-1.057434;-0.178375
1609;0.104095;-0.906693;-0.238861
1610;0.106934;-0.762894;-0.201935
1611;0.121582;-1.210312;-0.038971
1612;0.356430;-0.890610;-0.225662
1613;0.212540;-1.316299;-0.188049
1614;0.239349;-1.137405;0.028824
1615;0.533447;-1.635895;-0.269638
1616;0.305542;-0.526169;0.029343
1617;-0.240143;0.737183;0.410080
1618;0.324860;-2.753983;-0.301987
1619;0.316376;-1.246140;-0.300507
1620;-0.121216;-0.858597;0.025345
1621;0.240189;-0.407394;-0.216522
1622;0.358353;-2.347748;-0.493607
1623;0.039490;-1.131683;-0.238266
1624;-0.014526;-1.224884;-0.071259
1625;0.200500;-0.024185;-0.115784
1626;0.374588;-0.771271;-0.310257
1627;0.289520;-0.664993;-0.388092
1628;-0.023010;-1.319275;-0.258926
1629;-0.025940;-0.703094;-0.335403
1630;0.068344;-1.362762;-0.268951
1631;0.051178;-1.467712;-0.198807
1632;-0.108322;0.842117;0.019104
1633;0.571091;-3.746475;-0.861343
1634;0.214951;-0.066833;-0.139923
1635;0.133621;-0.698166;-0.417053
1636;0.696945;-1.354507;-0.425354
1637;-0.133240;-1.063004;0.076447
1638;0.076569;-0.609848;-0.186340
1639;0.229355;-1.111664;-0.337265
1640;0.040451;-1.204239;-0.018875
1641;0.492783;-0.518097;-0.269073
1642;0.137665;-1.299667;-0.024902
1643;0.224457;-1.014328;-0.047531
1644;0.193329;-0.856628;-0.008209
1645;0.129639;-0.832123;-0.075333
1646;0.165955;-1.229538;-0.200104
1647;0.083755;-0.535049;-0.067505
1648;0.219147;-1.200287;-0.134598
1649;0.109451;-0.890869;-0.181915
1650;0.184860;-1.151825;-0.243835
1651;0.180222;-0.925720;-0.185287
1652;0.104721;-0.853760;-0.208527
1653;0.256546;-0.872772;-0.318817
1654;0.292755;-1.017502;-0.241684
1655;0.113190;-0.889587;-0.051666
1656;0.204056;-0.977005;-0.167267
1657;0.204010;-1.062225;-0.290192
1658;-0.116867;-0.844391;-0.151520
1659;-0.039398;-0.850449;-0.183182
1660;0.106400;-0.993668;-0.212372
1661;0.073013;-1.076050;-0.149719
1662;0.145233;-1.333954;-0.246872
1663;0.258438;-1.043579;-0.358078
1664;-0.126984;-0.386169;-0.149353
1665;0.156387;-1.166687;-0.419266
1666;0.209534;-0.805603;-0.576828
1667;0.073853;-1.091125;-0.377884
1668;0.171204;-1.131653;-0.338638
1669;0.288681;-0.870132;-0.318542
1670;0.127686;-1.074081;-0.110565
1671;0.121399;-1.404572;0.002853
1672;0.352081;-1.131683;-0.111725
1673;0.266342;-0.503952;-0.139221
1674;0.023071;0.163574;0.112366
1675;0.152222;-1.776169;-0.259583
1676;0.368103;-1.271088;-0.191772
1677;0.016998;-0.649094;0.110657
1678;0.246857;-0.851059;-0.107864
1679;0.415909;-2.007187;-0.231812
1680;0.183838;-0.562668;0.118286
1681;0.155930;-1.302185;-0.010468
1682;0.518661;-0.710678;-0.278503
1683;0.405151;-0.988327;-0.234650
1684;0.236176;-0.385025;0.026901
1685;-0.059525;-1.407990;-0.002335
1686;0.109848;-0.674866;-0.112579
1687;0.082321;-1.066940;-0.177155
1688;-0.071304;-0.972412;-0.300140
1689;0.172424;-1.105438;-0.340469
1690;-0.030533;-0.547333;-0.141922
1691;-0.000061;-1.269531;-0.156921
1692;0.062775;-1.126358;-0.241943
1693;0.022400;-0.687225;-0.168610
1694;0.034927;-1.067932;-0.298431
1695;0.110489;-0.889771;-0.470871
1696;0.158432;-1.002884;-0.507751
1697;0.142456;-0.762955;-0.326294
1698;0.204895;-1.034134;-0.368515
1699;0.366455;-0.986694;-0.269760
1700;0.101257;-0.890030;-0.050385
1701;0.205978;-1.282776;-0.202011
1702;0.318558;-0.663208;-0.152191
1703;0.177109;-1.121841;-0.105820
1704;0.310165;-1.001190;-0.082870
1705;0.269196;-1.145096;-0.066345
1706;0.155869;-0.749741;-0.015106
1707;0.194000;-1.057678;-0.068344
1708;0.254837;-1.028732;-0.094238
1709;0.044083;-0.712265;-0.037277
1710;0.030319;-0.868973;-0.046097
1711;0.335648;-1.371170;-0.319717
1712;0.163651;-1.045578;-0.219269
1713;0.251205;-0.805511;-0.171356
1714;0.286499;-1.080826;-0.264069
1715;0.134003;-0.722641;-0.215591
1716;0.420715;-2.808594;-0.485199
1717;-0.140640;0.871399;0.021042
1718;0.163193;-2.147903;-0.465378
1719;0.416367;-0.304504;-0.443695
1720;-0.419876;-1.060867;0.046432
1721;0.307693;-1.314590;-0.444229
1722;0.143036;-1.157288;-0.163727
1723;-0.098358;-0.656815;-0.060593
1724;0.650650;-0.950531;-0.559753
1725;-0.053162;-1.653717;-0.118713
1726;0.268723;0.097733;-0.095139
1727;0.480728;-1.838364;-0.466431
1728;0.035477;-0.596542;-0.009720
1729;0.268936;-1.083450;-0.308365
1730;0.218277;-0.810822;-0.246155
1731;0.214157;-1.072052;-0.299896
1732;-0.065231;-0.493103;-0.017151
1733;0.322723;-1.790482;-0.368118
1734;0.145782;-0.693192;-0.110596
1735;-0.063110;-0.731689;-0.037354
1736;0.232941;-1.156525;-0.164444
1737;0.181824;-1.074249;-0.160049
1738;-0.077423;-0.843185;0.010254
1739;0.361664;-0.960220;-0.280197
1740;0.319717;-1.146210;-0.180099
1741;0.141815;0.048416;-0.004349
1742;0.204559;-1.265259;-0.031235
1743;0.318619;-1.337234;-0.232437
1744;0.159622;-0.671829;-0.077255
1745;0.214386;-0.999298;-0.240479
1746;0.170410;-0.916946;-0.174942
1747;0.045624;-0.985153;-0.158920
1748;0.197433;-0.942062;-0.238007
1749;-0.020355;-0.689224;-0.110992
1750;0.127136;-1.049866;-0.230789
1751;0.101089;-0.621201;-0.238220
1752;-0.064346;-0.969894;-0.154846
1753;0.065247;-1.042923;-0.211090
1754;0.059204;-1.611084;-0.198120
1755;0.325821;-0.614502;-0.318909
1756;0.162857;-1.434219;-0.426575
1757;0.152191;-0.886810;-0.308228
1758;0.129791;0.062027;-0.246536
1759;0.618103;-2.263672;-0.595688
1760;-0.146423;-1.041748;0.100174
1761;0.236740;-0.179794;-0.160919
1762;0.577469;-1.336014;-0.437332
1763;-0.146255;-1.338593;0.175217
1764;0.077057;-0.901230;-0.051117
1765;0.243073;-0.848984;-0.190781
1766;0.046356;-1.003998;0.099884
1767;0.656708;-0.978714;-0.332321
1768;0.204498;-0.958862;-0.007645
1769;0.067429;-0.945129;-0.041718
1770;0.268707;-0.652893;-0.062088
1771;0.195633;-0.915085;-0.060455
1772;0.166687;-1.229172;-0.171280
1773;0.239792;-0.940567;-0.229797
1774;0.196518;-0.923935;-0.125717
1775;0.247665;-0.982315;-0.244827
1776;-0.011566;-0.892090;-0.068909
1777;0.176193;-1.144653;-0.194046
1778;0.328857;-1.012604;-0.369263
1779;0.210815;-1.205872;-0.317963
1780;0.125458;-0.173264;-0.160690
1781;0.212067;-1.939636;-0.373032
1782;-0.064499;-0.887054;-0.235275
1783;-0.015961;-0.931625;-0.052246
1784;0.312592;-1.051727;-0.315338
1785;-0.005219;-1.135284;-0.086807
1786;0.113190;-1.058762;-0.287613
1787;0.061859;-1.031647;-0.267319
1788;0.320221;-1.330688;-0.461182
1789;0.273376;-0.563858;-0.245132
1790;0.232559;-1.092545;-0.333893
1791;-0.004501;-0.801834;-0.283386
1792;-0.035889;-1.111710;-0.292130
1793;0.150650;-0.944763;-0.459732
1794;-0.073685;-1.154236;-0.284805
1795;0.130157;-0.840515;-0.220428
1796;0.166885;-1.099716;-0.045074
1797;0.201782;-1.338379;0.019913
1798;-0.037689;-0.542084;-0.005859
1799;0.131424;-1.136658;-0.239838
1800;0.403091;-0.957230;-0.371582
1801;0.137894;-0.781204;-0.108566
1802;0.361526;-1.350525;-0.274872
1803;0.421097;-0.799805;-0.145874
1804;0.275757;-0.792419;-0.139084
1805;0.448441;-1.498962;-0.217972
1806;0.186249;-0.226517;0.180618
1807;0.125534;-0.603058;0.000671
1808;0.595856;-1.837189;-0.224472
1809;0.079803;-1.166870;0.163712
1810;-0.085892;0.177124;0.233612
1811;0.411240;-2.077713;-0.506210
1812;0.019760;-0.664551;-0.219589
1813;-0.345596;-0.686630;0.209595
1814;0.198578;-0.532043;-0.149750
1815;0.336334;-2.101715;-0.599609
1816;-0.161148;0.248260;-0.071548
1817;0.068985;-1.419357;-0.446869
1818;0.254166;-1.095413;-0.298660
1819;0.027710;-0.781097;-0.215088
1820;0.450485;-1.111435;-0.408157
1821;0.334320;-0.927460;-0.319550
1822;0.158615;-0.879608;-0.150757
1823;0.350632;-1.235214;-0.285309
1824;0.030731;-0.573227;-0.122864
1825;-0.051880;-1.312164;-0.061554
1826;0.260544;-0.901733;-0.265045
1827;0.119995;-1.128006;-0.206146
1828;0.042618;-1.066483;-0.120605
1829;0.335098;-0.925842;-0.342621
1830;0.237991;-0.832993;-0.230560
1831;0.098877;-0.867783;-0.038666
1832;-0.132233;-0.166656;0.110474
1833;-0.233215;0.319031;0.200989
1834;0.523117;-2.729065;-0.612305
1835;0.046112;-1.095108;-0.118317
1836;-0.183716;-0.782974;0.143036
1837;0.261169;-1.217773;-0.441376
1838;0.159698;-1.821884;-0.193741
1839;0.284439;-1.515930;-0.413849
1840;0.058456;-0.994965;-0.220963
1841;0.263992;-0.657928;-0.112091
1842;0.267181;-1.019485;-0.257492
1843;0.114716;-1.084305;-0.123901
1844;0.454819;-0.269196;-0.384644
1845;0.006729;-0.697357;-0.193268
1846;0.114120;-0.874313;-0.095062
1847;-0.041870;-1.477890;-0.120468
1848;0.162277;-0.963638;-0.112930
1849;-0.027023;-1.035980;-0.085800
1850;-0.024353;-0.794952;-0.129089
1851;0.168457;-1.164520;-0.369202
1852;0.028152;-0.911606;-0.279709
1853;0.205643;-1.169632;-0.393219
1854;0.198624;-0.687332;-0.328903
1855;0.193726;-0.892075;-0.233856
1856;0.311646;-0.983139;-0.341156
1857;0.099258;-0.958176;-0.162338
1858;0.168671;-1.013092;-0.121170
1859;0.234314;-0.736908;-0.047302
1860;0.035355;-0.752502;-0.018661
1861;0.076035;-1.010376;-0.071640
1862;0.111969;-1.101944;-0.096466
1863;0.099945;-0.932297;-0.059067
1864;0.364609;-0.968613;-0.118713
1865;0.335266;-0.865555;-0.157211
1866;0.419907;-0.957352;-0.180771
1867;0.241547;-0.806412;0.073486
1868;0.171539;-1.000092;-0.017365
1869;0.279205;-0.884750;-0.057266
1870;0.205994;-0.990723;-0.121628
1871;0.099518;-0.989609;-0.182846
1872;0.098190;-0.837952;-0.174576
1873;0.226868;-1.273895;-0.381607
1874;-0.025558;-0.861374;-0.263748
1875;-0.049103;-0.503235;-0.169830
1876;-0.179825;-0.599365;-0.041779
1877;0.268723;-0.511658;-0.229752
1878;-0.245316;-1.039978;-0.019592
1879;0.215652;-1.320435;-0.270050
1880;0.139542;-0.775955;-0.166138
1881;-0.105942;-0.582092;0.036713
1882;0.194611;-0.662506;-0.206421
1883;0.199295;-1.279785;-0.162872
1884;0.320755;-1.222565;-0.302902
1885;0.032104;-0.424377;-0.024048
1886;0.061890;-0.919266;-0.094238
1887;0.252289;-0.352036;-0.258804
1888;0.401703;-1.724594;-0.401398
1889;-0.250153;-0.897202;0.046143
1890;0.187210;-1.187805;-0.202835
1891;0.061981;-1.051376;-0.311020
1892;-0.015930;-0.854294;-0.349899
1893;0.091934;-0.982574;-0.299240
1894;0.166901;-1.018692;-0.329376
1895;0.248703;-0.956940;-0.372299
1896;0.127731;-0.901489;-0.218353
1897;0.108856;-0.693741;-0.165787
1898;0.235748;-1.292969;-0.202179
1899;0.048889;-1.121384;0.022736
1900;0.047241;-0.917480;-0.102432
1901;0.143906;-0.926361;-0.261612
1902;0.034653;-0.724258;-0.206360
1903;0.047745;-1.047256;-0.108765
1904;0.232208;-0.654236;-0.183350
1905;0.243378;-0.937210;-0.150162
1906;0.202774;-1.658234;-0.188644
1907;0.241638;-0.615173;-0.130157
1908;0.197235;-1.123962;-0.268951
1909;0.173737;-1.026489;-0.116241
1910;0.197998;-0.737030;-0.159058
1911;0.341797;-1.114670;-0.320038
1912;0.183701;-0.909454;-0.133484
1913;0.068405;-0.642120;-0.079071
1914;0.348358;-1.486633;-0.318649
1915;0.064423;-1.464752;-0.055420
1916;0.043213;-0.962616;-0.073761
1917;0.239014;-1.097870;-0.278870
1918;0.187531;-1.292801;-0.219330
1919;0.163666;-0.952484;-0.182968
1920;0.202209;-0.386459;-0.082657
1921;0.126328;-0.994629;-0.092545
1922;0.129303;-0.971085;-0.173416
1923;0.237961;-1.365219;-0.245895
1924;0.121231;-0.949326;-0.190384
1925;-0.029984;-0.888931;-0.104950
1926;-0.352249;-0.482986;0.147720
1927;0.050125;-1.258896;-0.207169
1928;0.333389;-1.353928;-0.413193
1929;-0.111038;-0.702942;-0.160522
1930;0.136108;-0.835281;-0.315399
1931;0.112518;-0.932846;-0.271439
1932;-0.139633;-0.695221;-0.075241
1933;0.551636;-1.227631;-0.563614
1934;0.232773;-1.470901;-0.306168
1935;-0.021484;-1.176697;-0.130875
1936;0.227081;-0.539078;-0.251755
1937;0.147049;-0.942902;-0.107666
1938;0.283661;-1.365860;-0.177521
1939;0.379639;-0.661804;-0.143341
1940;0.105850;-1.307617;-0.109970
1941;0.330460;-0.825455;-0.201233
1942;0.275574;-0.679337;-0.158890
1943;0.057739;-0.889114;-0.031357
1944;0.074738;-1.536423;-0.074280
1945;0.121017;-0.851364;-0.029892
1946;-0.001740;-0.736633;-0.066071
1947;0.258469;-1.280579;-0.195068
1948;0.017944;-1.015884;-0.179123
1949;0.048859;-0.551544;0.063538
1950;0.546539;-1.271271;-0.232819
1951;0.269226;-0.720901;-0.322952
1952;0.178284;-1.695038;-0.310501
1953;0.082230;-0.168533;-0.187515
1954;-0.025131;-1.660095;-0.161987
1955;0.342392;-0.672516;-0.298325
1956;-0.207123;-1.145096;0.065491
1957;0.100510;-0.953461;-0.301559
1958;0.261505;-1.156662;-0.454300
1959;0.121567;-0.788376;-0.255234
1960;0.251648;-1.255646;-0.201508
1961;0.283234;-0.790207;-0.219696
1962;0.112793;-0.476700;0.071106
1963;0.339340;-1.245667;-0.234070
1964;-0.081314;-0.905075;-0.067337
1965;0.292099;-0.577515;-0.205826
1966;0.208527;-0.583084;-0.192902
1967;-0.410110;-0.540344;0.097702
1968;-0.287247;0.278534;0.068619
1969;0.309143;-3.080475;-0.700760
1970;0.436279;-1.760406;-0.327271
1971;0.174622;-2.355484;-0.345886
1972;0.071808;0.832092;-0.068985
1973;0.174774;-0.759277;-0.233459
1974;0.194977;-0.548248;0.015396
1975;0.471924;-3.315094;-0.773773
1976;0.317566;-0.840683;-0.203873
1977;-0.023926;-0.679947;-0.272766
1978;0.542206;-1.679916;-0.539719
1979;-0.012817;-1.120102;0.397018
1980;0.113556;-1.497620;-0.044159
1981;0.546143;0.347198;0.057938
1982;0.182098;-1.591934;-0.431793
1983;0.608826;-0.311874;-0.153152
1984;-0.202408;-1.439224;0.165039
1985;0.452774;-0.644379;-0.248276
1986;0.095932;-0.267181;0.074387
1987;0.376541;-1.882355;-0.362366
1988;-0.063934;-1.093857;-0.211838
1989;-0.293930;-0.694275;-0.059067
1990;0.391586;-0.794296;-0.478302
1991;0.312286;-1.730133;-0.363602
1992;-0.013351;-0.508652;0.110397
1993;0.118851;-1.004257;-0.022430
1994;0.061005;-1.147736;-0.117233
1995;0.278107;-0.672073;-0.480316
1996;-0.037628;-1.662994;-0.556305
1997;-0.104080;-0.221878;-0.385574
1998;0.004883;-1.128220;-0.267136
1999;0.296829;-1.087509;-0.289932
2000;0.070328;-1.088028;-0.089142
2001;0.017715;-0.759796;-0.239639
2002;0.082458;-1.153671;-0.361191
2003;-0.076675;-0.714615;-0.186035
2004;0.196609;-0.914062;-0.285934
2005;0.192032;-0.659912;-0.434769
2006;0.178375;-0.892242;-0.033646
2007;-0.534531;-1.318268;0.289383
2008;0.261703;0.707779;0.066757
2009;0.670853;-1.927307;-0.350403
2010;-0.013779;-0.882706;0.005951
2011;0.269196;-1.043243;-0.264023
2012;-0.048401;-4.247849;-0.387131
2013;1.847610;7.911819;0.034286
2014;-0.212234;0.936523;0.600342
2015;1.353195;-1.118134;-0.863205
2016;-0.439774;0.135620;0.782150
2017;0.546539;1.447571;0.083771
2018;0.249786;-2.819794;-0.505035
2019;-0.532639;-0.762863;-0.016602
2020;-0.108810;-1.138901;-0.411530
2021;-1.030396;-0.848831;0.467850
2022;0.505432;-3.111511;-0.641251
2023;1.000992;-0.276215;-0.594604
2024;0.381546;-1.591431;-0.446411
2025;1.013611;-0.124954;-0.860184
2026;0.020248;-1.512329;-0.510590
2027;-0.190750;-0.617203;-0.160934
2028;0.427795;-1.187653;-0.293961
2029;-0.285141;-2.004105;0.048096
2030;-0.241318;-0.437637;0.189423
2031;0.236328;-1.230255;-0.028061
2032;0.463150;-0.513214;-0.179276
2033;0.211273;-0.993683;-0.415878
2034;0.269272;-0.807983;-0.445892
2035;0.064240;-0.772659;-0.296249
2036;0.050934;-0.908722;-0.158798
2037;0.272034;-1.269211;-0.239838
2038;0.160278;-0.772491;-0.225220
2039;0.110184;-0.854630;-0.210419
2040;0.204605;-1.354324;-0.226303
2041;0.204239;-0.759888;-0.033203
2042;0.142853;-0.404266;0.028290
2043;0.610779;-2.230820;-0.406631
2044;0.335480;-0.446045;0.027954
2045;0.043213;-0.978256;0.084625
2046;0.563690;-0.690186;-0.287628
2047;0.401840;-1.373657;-0.224167
2048;-0.053070;-0.722473;0.083450
2049;0.188232;-1.451569;-0.209259
2050;-0.080017;-0.200745;0.038788
2051;-0.091965;-1.288086;-0.151596
2052;0.082596;-0.513992;-0.197601
2053;-0.106857;-1.336914;-0.259247
2054;-0.007248;-1.104309;-0.260361
2055;0.228378;-0.854004;-0.465454
2056;0.016159;-0.806305;-0.275726
2057;-0.063782;-0.407364;-0.219147
2058;-0.000015;-1.399170;-0.288040
2059;0.212158;-0.491516;-0.357803
2060;0.577515;-2.560638;-0.703644
2061;0.308853;-0.757889;-0.314560
2062;-0.072952;-1.326996;-0.206879
2063;0.154999;-0.787598;-0.327972
2064;0.124680;-1.432617;-0.262848
2065;0.195679;-0.614685;-0.183060
2066;0.335587;-0.940369;-0.316330
2067;0.256592;-0.860550;-0.231995
2068;0.298325;-1.135498;-0.100372
2069;0.097183;-0.951813;0.064651
2070;0.219940;-0.732361;0.079269
2071;0.343307;-1.438171;-0.062103
2072;0.308487;-0.798904;0.116409
2073;0.270218;-0.960541;0.028793
2074;0.457993;-0.845886;-0.157120
2075;0.227081;-1.015656;-0.075150
2076;0.268311;-0.806732;-0.151291
2077;0.263123;-1.200638;-0.218033
2078;-0.024155;-0.565872;-0.105164
2079;0.087067;-1.028381;-0.190079
2080;0.094345;-0.949219;-0.281662
2081;0.007599;-1.369064;-0.234589
2082;-0.109756;-0.456284;-0.233322
2083;-0.045639;-1.105835;-0.276810
2084;0.010666;-0.885910;-0.293320
2085;0.153320;-1.129181;-0.343582
2086;0.110382;-0.727570;-0.245758
2087;0.167145;-1.046570;-0.284607
2088;0.343628;-1.034378;-0.406403
2089;0.143311;-0.845276;-0.158813
2090;0.181366;-1.084656;-0.255295
2091;0.416718;-0.662796;-0.157333
2092;0.201508;-1.089371;-0.186508
2093;0.233841;-0.837875;-0.107193
2094;0.295090;-1.309326;-0.138763
2095;0.076385;-0.815506;0.027176
2096;0.084396;-0.980606;-0.126053
2097;0.225052;-0.910126;-0.277634
2098;0.068710;-0.899750;-0.228226
2099;0.025375;-0.823669;-0.194000
2100;0.128662;-0.942871;-0.221863
2101;0.141129;-0.967560;-0.219528
2102;0.167526;-1.465332;-0.201126
2103;0.223129;-0.653290;-0.164322
2104;0.229568;-1.227539;-0.195999
2105;0.388077;-0.995651;-0.243790
2106;0.406570;-1.718979;-0.295120
2107;0.299332;-0.079849;-0.012527
2108;0.403534;-1.129807;-0.105301
2109;0.210754;-0.577042;-0.029221
2110;0.162018;-1.068665;0.075562
2111;0.079086;-0.580109;-0.046539
2112;-0.118988;-1.134140;-0.071579
2113;0.039825;-1.345245;-0.213913
2114;-0.068085;-0.986160;0.001877
2115;0.071503;-1.092773;-0.077087
2116;0.422836;-0.869720;-0.432571
2117;0.101685;-0.894516;-0.239807
2118;0.257431;-0.623657;-0.255066
2119;0.208282;-1.313507;-0.273895
2120;0.221130;-0.862656;-0.211075
2121;0.361282;-0.757004;-0.233246
2122;0.217270;-1.208664;-0.158096
2123;0.183548;-0.716812;-0.205933
2124;0.136734;-1.306870;-0.291046
2125;0.030396;-0.688858;-0.207214
2126;-0.090973;-0.986176;-0.098297
2127;0.061462;-1.186630;-0.237335
2128;-0.080154;-0.842606;-0.113602
2129;0.086166;-0.879776;-0.138855
2130;0.340378;-1.327866;-0.279633
2131;0.175110;-0.803589;-0.221832
2132;0.135788;-0.870758;-0.163559
2133;0.320831;-1.016861;-0.208817
2134;0.237732;-0.796341;-0.111313
2135;0.232178;-1.058716;-0.130951
2136;0.182770;-1.017380;-0.084274
2137;0.258591;-1.097351;-0.209961
2138;0.379272;-1.344833;-0.323975
2139;0.214081;-0.900467;-0.215210
2140;0.158356;-0.516403;-0.101990
2141;0.078415;-0.848816;-0.094208
2142;-0.123199;-0.732834;0.005661
2143;-0.003815;-1.081329;-0.079773
2144;0.197250;-1.411118;-0.330444
2145;-0.050110;-1.032211;-0.188538
2146;-0.024078;-0.700104;-0.185135
2147;0.211029;-1.263367;-0.340851
2148;0.135422;-1.080582;-0.333969
2149;0.095139;-0.383972;-0.284714
2150;0.323563;-0.976883;-0.386932
2151;0.273575;-0.787979;-0.278610
2152;0.262680;-1.158096;-0.188034
2153;0.290848;-0.919739;-0.135468
2154;0.270447;-1.225464;-0.205627
2155;0.088837;-0.726395;-0.155853
2156;-0.008865;-0.942078;-0.096848
2157;-0.024216;-0.822235;-0.067917
2158;0.123215;-0.855194;-0.101471
2159;0.144379;-1.042542;-0.089584
2160;0.238602;-1.002762;-0.190643
2161;0.373047;-1.359116;-0.271835
2162;0.104523;-0.611725;-0.035706
2163;0.157928;-1.066406;-0.140427
2164;0.387039;-0.932251;-0.339554
2165;0.207504;-1.115509;-0.180786
2166;0.212906;-0.779770;-0.130188
2167;0.302643;-0.961395;-0.164749
2168;0.080948;-0.849182;-0.094940
2169;0.117722;-1.070450;-0.283783
2170;0.120300;-1.090347;-0.407379
2171;0.152649;-0.780685;-0.222900
2172;0.140594;-1.162766;-0.122772
2173;0.196396;-0.762802;-0.120850
2174;-0.007462;-0.782806;-0.049042
2175;-0.167389;-1.209442;0.017303
2176;0.115784;-0.266907;-0.141876
2177;0.026947;-1.478485;-0.194855
2178;0.336960;-0.876419;-0.360153
2179;0.096573;-1.160309;-0.403320
2180;0.112320;-1.141541;-0.279144
2181;0.143417;-0.626419;-0.378983
2182;0.125412;-0.921341;-0.332321
2183;-0.041275;-0.737106;-0.111313
2184;0.111847;-1.156708;-0.169724
